Group Start,Group End,Time Start,Time End,Temperature (deg C),Dew Point,Relative Humidity,Wind Speed (m per s),Wind Direction,Pressure (hPa),Cloud Cover,Total Radiation,Diffuse Radiation,Direct Radiation
86,86,2022-08-03 23:30:00,2022-08-04 00:30:00,21.4,10.4,0.495,0.49000012039339447,160.01689347810003,784.3,0.437,0.0,0.0,0.0
87,87,2022-08-03 00:30:00,2022-08-03 01:30:00,20.7,8.3,0.45,0.8256779824062634,329.5344550805401,808.7,0.5,0.0,0.0,0.0
87,87,2022-08-03 01:30:00,2022-08-03 02:30:00,20.3,8.3,0.461,0.7581808746471461,6.3401917459099195,808.6,0.305,0.0,0.0,0.0
87,87,2022-08-03 02:30:00,2022-08-03 03:30:00,19.5,8.7,0.495,0.8224879718350149,14.743562836470744,808.4,0.057,0.0,0.0,0.0
87,87,2022-08-03 03:30:00,2022-08-03 04:30:00,18.4,9.3,0.551,0.9637709639945345,357.5104470780009,808.3,0.076,0.0,0.0,0.0
87,87,2022-08-03 04:30:00,2022-08-03 05:30:00,17.7,10.0,0.604,0.9247957264164512,354.8055710922652,808.3,0.304,0.0,0.0,0.0
87,87,2022-08-03 05:30:00,2022-08-03 06:30:00,17.9,10.4,0.615,0.6552679783148263,26.565051177077976,808.5,0.39,0.0,0.0,0.0
87,87,2022-08-03 06:30:00,2022-08-03 07:30:00,19.4,10.8,0.574,0.4623978632082256,84.80557109226521,808.7,0.342,137.2,46.4,90.7
87,87,2022-08-03 07:30:00,2022-08-03 08:30:00,21.9,10.8,0.493,0.29304474859816193,90.0,808.9,0.362,345.7,73.3,272.3
87,87,2022-08-03 08:30:00,2022-08-03 09:30:00,24.2,10.5,0.419,0.37909043732357306,6.3401917459099195,809.1,0.364,553.2,88.0,465.2
87,87,2022-08-03 09:30:00,2022-08-03 10:30:00,26.1,10.0,0.363,0.6750292271382091,352.8749836510982,809.3,0.41,735.0,99.8,635.2
87,87,2022-08-03 10:30:00,2022-08-03 11:30:00,27.5,9.4,0.322,0.7865444226641356,334.7988763545249,809.1,0.273,857.0,106.8,750.2
87,87,2022-08-03 11:30:00,2022-08-03 12:30:00,28.7,8.5,0.281,0.9880149150664523,323.6156481841641,808.8,0.082,927.6,130.7,796.9
87,87,2022-08-03 12:30:00,2022-08-03 13:30:00,29.7,7.9,0.254,1.275292751536304,336.8014094863518,808.2,0.039,979.3,115.8,863.5
87,87,2022-08-03 13:30:00,2022-08-03 14:30:00,30.3,7.8,0.246,1.6412428114124271,354.14398641457103,807.5,0.018,935.5,120.3,815.2
87,87,2022-08-03 14:30:00,2022-08-03 15:30:00,30.4,7.5,0.238,1.9298136340549796,3.731396999160438,806.8,0.017,840.0,113.9,726.0
87,87,2022-08-03 15:30:00,2022-08-03 16:30:00,30.4,7.0,0.231,1.900530742560488,7.5946433685914485,806.5,0.057,678.1,102.3,575.9
87,87,2022-08-03 16:30:00,2022-08-03 17:30:00,30.0,6.6,0.23,1.658768308415068,10.175510843043185,806.5,0.139,460.3,99.9,360.3
87,87,2022-08-03 17:30:00,2022-08-03 18:30:00,29.4,6.2,0.232,1.4747615084194938,6.519801751656985,806.6,0.109,292.0,76.5,215.5
87,87,2022-08-03 18:30:00,2022-08-03 19:30:00,28.2,6.6,0.254,1.2255366800361107,352.14668669802177,806.7,0.064,87.5,37.7,49.8
87,87,2022-08-03 19:30:00,2022-08-03 20:30:00,26.5,7.8,0.305,0.9950848794146359,337.7509763427876,807.1,0.135,0.0,0.0,0.0
87,87,2022-08-03 20:30:00,2022-08-03 21:30:00,25.1,8.6,0.35,0.894940172201685,349.2157021324374,807.8,0.205,0.0,0.0,0.0
87,87,2022-08-03 21:30:00,2022-08-03 22:30:00,24.0,9.1,0.388,0.8589679330533603,46.97493401088195,808.3,0.289,0.0,0.0,0.0
87,87,2022-08-03 22:30:00,2022-08-03 23:30:00,22.9,9.7,0.43,0.9143134166876581,105.94539590092285,808.4,0.425,0.0,0.0,0.0
87,87,2022-08-03 23:30:00,2022-08-04 00:30:00,22.0,9.8,0.459,1.0490971930192525,151.3895403340348,808.4,0.527,0.0,0.0,0.0
88,88,2022-08-03 00:30:00,2022-08-03 01:30:00,22.1,8.9,0.43,1.1818573593162163,337.0678995624102,823.0,0.498,0.0,0.0,0.0
88,88,2022-08-03 01:30:00,2022-08-03 02:30:00,21.2,9.2,0.463,1.3304439716843453,335.85445803957833,822.8,0.268,0.0,0.0,0.0
88,88,2022-08-03 02:30:00,2022-08-03 03:30:00,20.4,9.7,0.503,1.350058454276418,330.25511870305775,822.7,0.026,0.0,0.0,0.0
88,88,2022-08-03 03:30:00,2022-08-03 04:30:00,19.6,10.3,0.546,1.2930344341393691,330.94539590092285,822.7,0.008,0.0,0.0,0.0
88,88,2022-08-03 04:30:00,2022-08-03 05:30:00,18.8,10.6,0.591,1.1818573593162163,337.0678995624102,822.7,0.042,0.0,0.0,0.0
88,88,2022-08-03 05:30:00,2022-08-03 06:30:00,18.1,10.8,0.625,1.006467654777927,343.07248693585296,822.9,0.135,0.0,0.0,0.0
88,88,2022-08-03 06:30:00,2022-08-03 07:30:00,19.1,10.8,0.585,0.7581808746471461,353.6598082540901,823.2,0.163,129.9,46.3,83.6
88,88,2022-08-03 07:30:00,2022-08-03 08:30:00,21.7,10.5,0.49,0.5920397969281923,351.86989764584405,823.5,0.079,338.0,74.0,264.0
88,88,2022-08-03 08:30:00,2022-08-03 09:30:00,24.7,10.2,0.4,0.6390191359701157,328.3924977537511,823.6,0.159,545.4,89.9,455.5
88,88,2022-08-03 09:30:00,2022-08-03 10:30:00,27.5,9.3,0.319,0.8630388939305675,309.0938588862295,823.6,0.383,727.4,102.2,625.2
88,88,2022-08-03 10:30:00,2022-08-03 11:30:00,29.4,8.0,0.262,1.2205213086520839,300.9637565320735,823.4,0.299,858.1,115.8,742.3
88,88,2022-08-03 11:30:00,2022-08-03 12:30:00,30.6,7.0,0.228,1.5675085196702743,304.1144729453413,823.0,0.086,930.8,139.3,791.6
88,88,2022-08-03 12:30:00,2022-08-03 13:30:00,31.5,6.3,0.207,1.9042157304946805,303.340707346477,822.4,0.013,980.7,118.0,862.7
88,88,2022-08-03 13:30:00,2022-08-03 14:30:00,32.2,5.6,0.189,1.917057407910347,301.6075022462489,821.6,0.008,951.9,108.9,843.0
88,88,2022-08-03 14:30:00,2022-08-03 15:30:00,32.8,5.1,0.176,1.893139248371809,305.09581678702614,820.7,0.01,839.7,117.4,722.4
88,88,2022-08-03 15:30:00,2022-08-03 16:30:00,33.2,5.0,0.171,1.8707895511389172,310.46222749209335,820.2,0.045,679.7,107.5,572.3
88,88,2022-08-03 16:30:00,2022-08-03 17:30:00,33.1,5.3,0.176,1.6745414205609255,323.13010235415595,820.1,0.184,477.7,98.1,379.6
88,88,2022-08-03 17:30:00,2022-08-03 18:30:00,32.2,5.8,0.192,1.6105223675833058,351.0273733851036,820.3,0.408,267.3,91.5,175.9
88,88,2022-08-03 18:30:00,2022-08-03 19:30:00,31.1,6.8,0.22,1.4532135097463554,11.633633998940468,820.6,0.464,86.4,41.8,44.6
88,88,2022-08-03 19:30:00,2022-08-03 20:30:00,30.0,7.6,0.246,1.1661831545900019,21.03751102542185,821.2,0.409,0.0,0.0,0.0
88,88,2022-08-03 20:30:00,2022-08-03 21:30:00,29.0,8.0,0.268,1.1170584547294382,12.994616791916485,821.9,0.498,0.0,0.0,0.0
88,88,2022-08-03 21:30:00,2022-08-03 22:30:00,27.8,8.6,0.298,0.8466376100464444,8.530765609948162,822.3,0.622,0.0,0.0,0.0
88,88,2022-08-03 22:30:00,2022-08-03 23:30:00,26.7,8.8,0.325,0.7865444226641356,64.79887635452496,822.4,0.624,0.0,0.0,0.0
88,88,2022-08-03 23:30:00,2022-08-04 00:30:00,25.8,8.4,0.332,0.9950848794146356,104.62087398863164,822.5,0.582,0.0,0.0,0.0
89,89,2022-08-03 00:30:00,2022-08-03 01:30:00,23.9,8.9,0.385,1.2656365290401361,304.2157021324374,823.2,0.501,0.0,0.0,0.0
89,89,2022-08-03 01:30:00,2022-08-03 02:30:00,22.7,8.7,0.406,1.3934961826833738,302.73522627210764,823.2,0.5,0.0,0.0,0.0
89,89,2022-08-03 02:30:00,2022-08-03 03:30:00,21.8,8.8,0.434,1.4907181182472276,308.15722658736905,823.2,0.486,0.0,0.0,0.0
89,89,2022-08-03 03:30:00,2022-08-03 04:30:00,20.9,9.1,0.468,1.399144242601434,321.0724564072077,823.0,0.266,0.0,0.0,0.0
89,89,2022-08-03 04:30:00,2022-08-03 05:30:00,20.4,9.5,0.497,1.4307288168961887,339.44395478041656,822.9,0.077,0.0,0.0,0.0
89,89,2022-08-03 05:30:00,2022-08-03 06:30:00,20.1,10.1,0.526,1.480099492320481,351.86989764584405,823.0,0.128,0.0,0.0,0.0
89,89,2022-08-03 06:30:00,2022-08-03 07:30:00,21.1,10.4,0.504,1.4233602074767866,0.0,823.3,0.187,122.5,43.6,79.0
89,89,2022-08-03 07:30:00,2022-08-03 08:30:00,23.6,10.1,0.424,1.3396331364487404,0.0,823.6,0.134,326.4,74.0,252.4
89,89,2022-08-03 08:30:00,2022-08-03 09:30:00,25.9,9.4,0.352,1.3112044269391911,343.3007557660064,823.8,0.058,534.0,90.1,443.8
89,89,2022-08-03 09:30:00,2022-08-03 10:30:00,27.7,8.8,0.304,1.31454167954219,322.76516601842536,823.9,0.116,717.0,101.7,615.4
89,89,2022-08-03 10:30:00,2022-08-03 11:30:00,29.1,8.2,0.269,1.5404415893384822,312.7974018382342,823.7,0.147,857.6,110.9,746.6
89,89,2022-08-03 11:30:00,2022-08-03 12:30:00,30.4,7.4,0.237,1.733170594092764,307.14668669802177,823.3,0.076,935.0,120.0,815.0
89,89,2022-08-03 12:30:00,2022-08-03 13:30:00,31.4,6.7,0.214,1.869383823037246,304.04593735660166,822.6,0.019,974.5,116.9,857.6
89,89,2022-08-03 13:30:00,2022-08-03 14:30:00,32.3,6.1,0.195,1.9760298301329047,306.3843518158359,821.8,0.016,945.6,112.3,833.3
89,89,2022-08-03 14:30:00,2022-08-03 15:30:00,32.9,5.4,0.179,2.1119313475093637,309.36931724236473,820.9,0.023,851.3,107.8,743.4
89,89,2022-08-03 15:30:00,2022-08-03 16:30:00,33.5,5.1,0.17,2.2360771773708414,308.15722658736905,820.4,0.071,702.9,102.6,600.3
89,89,2022-08-03 16:30:00,2022-08-03 17:30:00,33.5,5.1,0.17,2.144459351315779,308.6598082540901,820.3,0.362,514.5,89.3,425.2
89,89,2022-08-03 17:30:00,2022-08-03 18:30:00,32.8,5.3,0.179,1.9835542177799304,314.14490260373327,820.4,0.615,261.5,88.6,172.9
89,89,2022-08-03 18:30:00,2022-08-03 19:30:00,31.9,5.2,0.187,1.9298136340549796,319.3987053549955,820.5,0.794,85.1,45.2,39.9
89,89,2022-08-03 19:30:00,2022-08-03 20:30:00,30.9,5.2,0.199,1.939325741051487,327.3390872783262,821.0,0.821,0.0,0.0,0.0
89,89,2022-08-03 20:30:00,2022-08-03 21:30:00,30.1,5.9,0.217,2.0307051337631004,345.67728002179643,821.8,0.714,0.0,0.0,0.0
89,89,2022-08-03 21:30:00,2022-08-03 22:30:00,29.6,6.7,0.237,1.7184458663750746,2.7927023657132963,822.4,0.768,0.0,0.0,0.0
89,89,2022-08-03 22:30:00,2022-08-03 23:30:00,28.7,7.6,0.266,1.0082074445894795,355.23635830927384,822.6,0.85,0.0,0.0,0.0
89,89,2022-08-03 23:30:00,2022-08-04 00:30:00,27.5,8.1,0.295,0.8085191654739768,291.25050550713325,822.6,0.904,0.0,0.0,0.0
90,90,2022-08-03 00:30:00,2022-08-03 01:30:00,23.7,12.8,0.505,1.1012576806396597,278.74616226255523,856.4,0.514,0.0,0.0,0.0
90,90,2022-08-03 01:30:00,2022-08-03 02:30:00,22.6,12.8,0.541,1.0125438407073135,299.74488129694225,856.4,0.501,0.0,0.0,0.0
90,90,2022-08-03 02:30:00,2022-08-03 03:30:00,21.9,12.6,0.556,1.0490971930192525,331.3895403340348,856.3,0.317,0.0,0.0,0.0
90,90,2022-08-03 03:30:00,2022-08-03 04:30:00,21.4,12.4,0.565,1.035646672716681,345.96375653207355,856.2,0.106,0.0,0.0,0.0
90,90,2022-08-03 04:30:00,2022-08-03 05:30:00,20.7,12.3,0.585,0.9247957264164512,354.8055710922652,856.2,0.097,0.0,0.0,0.0
90,90,2022-08-03 05:30:00,2022-08-03 06:30:00,20.1,12.2,0.602,0.7535436392524165,0.0,856.3,0.159,0.0,0.0,0.0
90,90,2022-08-03 06:30:00,2022-08-03 07:30:00,20.9,12.0,0.57,0.5041037222947398,355.23635830927384,856.6,0.212,113.3,44.5,68.8
90,90,2022-08-03 07:30:00,2022-08-03 08:30:00,22.8,11.9,0.502,0.3349082841121851,270.0,857.0,0.143,314.2,78.4,235.9
90,90,2022-08-03 08:30:00,2022-08-03 09:30:00,25.0,12.0,0.442,0.5110095745231664,235.00797980144134,857.3,0.031,521.0,95.9,425.1
90,90,2022-08-03 09:30:00,2022-08-03 10:30:00,27.2,11.8,0.383,0.5993946105658982,245.22485943116808,857.2,0.003,705.2,109.7,595.5
90,90,2022-08-03 10:30:00,2022-08-03 11:30:00,29.3,11.1,0.325,0.6293469368288496,273.81407483429035,857.0,0.014,850.4,117.5,732.9
90,90,2022-08-03 11:30:00,2022-08-03 12:30:00,31.2,10.2,0.275,0.7820753840910242,285.52411099675425,856.5,0.045,940.2,126.5,813.7
90,90,2022-08-03 12:30:00,2022-08-03 13:30:00,32.6,9.1,0.235,1.0194437082057002,289.17900802581073,855.7,0.046,975.4,123.3,852.1
90,90,2022-08-03 13:30:00,2022-08-03 14:30:00,33.7,8.1,0.206,1.259389861476246,291.44773632710536,854.7,0.031,944.8,121.0,823.7
90,90,2022-08-03 14:30:00,2022-08-03 15:30:00,34.7,6.9,0.18,1.4604315020493526,297.2995722113328,853.7,0.03,853.4,115.8,737.6
90,90,2022-08-03 15:30:00,2022-08-03 16:30:00,35.3,5.7,0.16,1.6839343722596234,304.87532834460217,853.1,0.022,708.9,105.1,603.8
90,90,2022-08-03 16:30:00,2022-08-03 17:30:00,35.4,4.9,0.151,1.8651602819548097,314.09061955080085,852.9,0.024,523.2,90.7,432.5
90,90,2022-08-03 17:30:00,2022-08-03 18:30:00,35.1,4.7,0.151,1.8764019324013068,321.3401917459099,852.8,0.291,299.9,77.1,222.8
90,90,2022-08-03 18:30:00,2022-08-03 19:30:00,33.9,5.9,0.175,2.025087681414627,299.74488129694225,852.9,0.69,104.0,46.4,57.6
90,90,2022-08-03 19:30:00,2022-08-03 20:30:00,32.0,8.8,0.238,2.5243399498578585,275.71059313749964,853.5,0.734,0.0,0.0,0.0
90,90,2022-08-03 20:30:00,2022-08-03 21:30:00,30.6,10.8,0.296,2.6844941144986145,273.5763343749974,854.5,0.608,0.0,0.0,0.0
90,90,2022-08-03 21:30:00,2022-08-03 22:30:00,29.6,11.4,0.325,2.4385284846101434,281.88865803962796,855.2,0.593,0.0,0.0,0.0
90,90,2022-08-03 22:30:00,2022-08-03 23:30:00,28.7,11.5,0.344,2.293342401999179,291.4129694748718,855.3,0.615,0.0,0.0,0.0
90,90,2022-08-03 23:30:00,2022-08-04 00:30:00,28.0,11.3,0.355,1.9097298802532774,296.00334584451144,855.2,0.59,0.0,0.0,0.0
91,91,2022-08-03 00:30:00,2022-08-03 01:30:00,21.2,11.1,0.526,2.250530093238236,251.56505117707798,836.8,0.508,0.0,0.0,0.0
91,91,2022-08-03 01:30:00,2022-08-03 02:30:00,20.7,11.2,0.546,2.1756959096085096,258.9062769884422,836.7,0.489,0.0,0.0,0.0
91,91,2022-08-03 02:30:00,2022-08-03 03:30:00,20.3,11.3,0.56,1.9680314755287498,268.7811247648687,836.6,0.472,0.0,0.0,0.0
91,91,2022-08-03 03:30:00,2022-08-03 04:30:00,19.6,11.4,0.592,1.758268491588972,270.0,836.4,0.372,0.0,0.0,0.0
91,91,2022-08-03 04:30:00,2022-08-03 05:30:00,18.7,11.5,0.629,1.5512120572870145,266.9059419410829,836.4,0.228,0.0,0.0,0.0
91,91,2022-08-03 05:30:00,2022-08-03 06:30:00,18.3,11.6,0.651,1.4288902269523596,264.9575489308291,836.5,0.197,0.0,0.0,0.0
91,91,2022-08-03 06:30:00,2022-08-03 07:30:00,19.6,12.1,0.618,1.0599000628716913,260.9097230791777,836.9,0.236,107.7,40.7,67.0
91,91,2022-08-03 07:30:00,2022-08-03 08:30:00,22.4,12.4,0.529,0.4508840763046858,248.19859051364818,837.3,0.137,306.1,73.5,232.6
91,91,2022-08-03 08:30:00,2022-08-03 09:30:00,24.7,12.2,0.457,0.2254420381523429,68.19859051364818,837.5,0.01,511.3,90.4,420.9
91,91,2022-08-03 09:30:00,2022-08-03 10:30:00,26.5,12.2,0.411,0.3576822042240472,20.55604521958344,837.7,0.015,694.1,100.2,594.0
91,91,2022-08-03 10:30:00,2022-08-03 11:30:00,28.3,12.0,0.366,0.5458337228266122,355.6012946450045,837.5,0.074,825.0,112.2,712.7
91,91,2022-08-03 11:30:00,2022-08-03 12:30:00,29.7,11.4,0.323,0.6750292271382091,352.8749836510982,837.0,0.12,923.5,124.5,798.9
91,91,2022-08-03 12:30:00,2022-08-03 13:30:00,30.9,10.8,0.29,0.8801304322282995,334.6538240580533,836.4,0.08,955.7,128.0,827.7
91,91,2022-08-03 13:30:00,2022-08-03 14:30:00,31.9,10.0,0.259,1.2446923939145556,317.7263109939063,835.6,0.044,890.9,139.0,752.0
91,91,2022-08-03 14:30:00,2022-08-03 15:30:00,32.5,9.3,0.239,1.6289165684838156,295.90650799951436,834.8,0.049,816.9,128.7,688.2
91,91,2022-08-03 15:30:00,2022-08-03 16:30:00,32.7,9.3,0.237,1.9835542177799308,277.2750049578892,834.4,0.235,677.4,122.3,555.1
91,91,2022-08-03 16:30:00,2022-08-03 17:30:00,32.2,9.1,0.24,2.344731740559497,268.9769698113322,834.3,0.48,484.7,125.7,359.0
91,91,2022-08-03 17:30:00,2022-08-03 18:30:00,31.3,8.8,0.246,2.250530093238236,260.36246188706906,834.3,0.598,204.9,105.0,99.9
91,91,2022-08-03 18:30:00,2022-08-03 19:30:00,29.8,10.0,0.293,2.231762315188532,246.80140948635182,834.5,0.651,72.2,51.4,20.8
91,91,2022-08-03 19:30:00,2022-08-03 20:30:00,28.0,11.8,0.365,2.317667562782534,249.92847413546127,835.0,0.611,0.0,0.0,0.0
91,91,2022-08-03 20:30:00,2022-08-03 21:30:00,26.8,12.1,0.401,2.203310924014774,255.6997225508144,835.8,0.558,0.0,0.0,0.0
91,91,2022-08-03 21:30:00,2022-08-03 22:30:00,25.9,11.7,0.412,2.488328546445944,257.36663806472495,836.2,0.565,0.0,0.0,0.0
91,91,2022-08-03 22:30:00,2022-08-03 23:30:00,25.2,11.2,0.415,2.5340409900806504,262.40535663140855,836.1,0.571,0.0,0.0,0.0
91,91,2022-08-03 23:30:00,2022-08-04 00:30:00,24.6,11.0,0.423,2.3626022949837315,262.8749836510982,836.0,0.55,0.0,0.0,0.0
92,92,2022-08-03 00:30:00,2022-08-03 01:30:00,16.3,10.8,0.702,1.0125438407073135,277.1250163489018,795.2,0.475,0.0,0.0,0.0
92,92,2022-08-03 01:30:00,2022-08-03 02:30:00,15.7,11.0,0.738,1.0590729850532876,288.434948822922,795.0,0.319,0.0,0.0,0.0
92,92,2022-08-03 02:30:00,2022-08-03 03:30:00,15.1,11.1,0.77,1.0116780484663013,294.44395478041656,794.8,0.24,0.0,0.0,0.0
92,92,2022-08-03 03:30:00,2022-08-03 04:30:00,14.6,11.1,0.797,0.9360971118783233,296.565051177078,794.6,0.343,0.0,0.0,0.0
92,92,2022-08-03 04:30:00,2022-08-03 05:30:00,14.4,11.1,0.802,0.8620229560929126,299.05460409907715,794.5,0.233,0.0,0.0,0.0
92,92,2022-08-03 05:30:00,2022-08-03 06:30:00,14.5,11.0,0.793,0.8256779824062634,300.4655449194599,794.5,0.213,0.0,0.0,0.0
92,92,2022-08-03 06:30:00,2022-08-03 07:30:00,16.3,11.7,0.741,0.7685123545736376,299.3577535427913,794.7,0.4,106.9,39.8,67.1
92,92,2022-08-03 07:30:00,2022-08-03 08:30:00,20.5,11.9,0.577,0.4508840763046858,291.8014094863518,794.9,0.476,308.9,72.4,236.5
92,92,2022-08-03 08:30:00,2022-08-03 09:30:00,23.8,10.2,0.422,0.21346298449398854,191.30993247402023,795.2,0.33,518.3,87.0,431.4
92,92,2022-08-03 09:30:00,2022-08-03 10:30:00,25.3,9.1,0.36,0.3375146135691045,150.25511870305778,795.2,0.178,642.7,111.8,530.9
92,92,2022-08-03 10:30:00,2022-08-03 11:30:00,26.4,9.4,0.342,0.4144278578497346,135.0,794.9,0.209,796.7,124.7,672.0
92,92,2022-08-03 11:30:00,2022-08-03 12:30:00,27.6,9.9,0.329,0.5295364925266438,108.434948822922,794.5,0.448,912.2,139.5,772.7
92,92,2022-08-03 12:30:00,2022-08-03 13:30:00,26.4,11.2,0.388,0.7017607321667545,72.64597536373867,794.4,0.654,818.6,216.7,601.9
92,92,2022-08-03 13:30:00,2022-08-03 14:30:00,24.0,12.2,0.477,1.056587867076127,326.30993247402023,794.4,0.614,660.4,242.9,417.6
92,92,2022-08-03 14:30:00,2022-08-03 15:30:00,24.5,11.5,0.44,1.3297851729454202,298.17859010995915,793.8,0.495,667.9,205.8,462.1
92,92,2022-08-03 15:30:00,2022-08-03 16:30:00,26.0,10.4,0.376,1.1272101907617145,285.0684881594922,793.4,0.549,553.3,190.0,363.3
92,92,2022-08-03 16:30:00,2022-08-03 17:30:00,25.8,10.3,0.376,0.9360971118783233,243.43494882292202,793.2,0.612,383.7,215.6,168.2
92,92,2022-08-03 17:30:00,2022-08-03 18:30:00,24.5,11.2,0.431,1.1052290519148111,232.69605172201656,793.2,0.599,200.5,154.4,46.1
92,92,2022-08-03 18:30:00,2022-08-03 19:30:00,22.8,12.2,0.511,1.1661831545900019,248.96248897457818,793.4,0.582,73.3,65.2,8.1
92,92,2022-08-03 19:30:00,2022-08-03 20:30:00,21.1,12.5,0.581,1.0474253239202338,267.70938995736145,793.9,0.552,0.0,0.0,0.0
92,92,2022-08-03 20:30:00,2022-08-03 21:30:00,19.8,12.5,0.629,1.0956735781827112,276.581944655178,794.6,0.553,0.0,0.0,0.0
92,92,2022-08-03 21:30:00,2022-08-03 22:30:00,19.0,12.4,0.659,1.1495333517229254,280.4914770123316,795.1,0.638,0.0,0.0,0.0
92,92,2022-08-03 22:30:00,2022-08-03 23:30:00,18.5,12.2,0.667,1.198789221131796,282.0947570770121,795.0,0.637,0.0,0.0,0.0
92,92,2022-08-03 23:30:00,2022-08-04 00:30:00,18.2,11.8,0.662,1.239754518535266,281.6893691754392,794.8,0.432,0.0,0.0,0.0
93,93,2022-08-03 00:30:00,2022-08-03 01:30:00,16.7,10.8,0.682,0.6279530327103471,323.13010235415595,794.1,0.252,0.0,0.0,0.0
93,93,2022-08-03 01:30:00,2022-08-03 02:30:00,16.0,10.6,0.703,0.5585292273647191,347.0053832080835,794.0,0.068,0.0,0.0,0.0
93,93,2022-08-03 02:30:00,2022-08-03 03:30:00,15.0,10.4,0.74,0.5875827212653326,355.9143832200251,793.8,0.139,0.0,0.0,0.0
93,93,2022-08-03 03:30:00,2022-08-03 04:30:00,14.4,10.3,0.76,0.5860894971963239,0.0,793.6,0.14,0.0,0.0,0.0
93,93,2022-08-03 04:30:00,2022-08-03 05:30:00,14.2,10.1,0.766,0.5458337228266122,355.6012946450045,793.4,0.099,0.0,0.0,0.0
93,93,2022-08-03 05:30:00,2022-08-03 06:30:00,14.1,10.0,0.761,0.5458337228266122,355.6012946450045,793.4,0.14,0.0,0.0,0.0
93,93,2022-08-03 06:30:00,2022-08-03 07:30:00,15.6,10.5,0.717,0.5442259616823008,0.0,793.7,0.208,103.4,37.9,65.5
93,93,2022-08-03 07:30:00,2022-08-03 08:30:00,19.4,10.9,0.579,0.4269259689879771,348.69006752597977,793.9,0.271,308.4,67.7,240.8
93,93,2022-08-03 08:30:00,2022-08-03 09:30:00,23.0,10.3,0.445,0.45282337160405434,303.69006752597977,794.1,0.415,511.6,94.0,417.6
93,93,2022-08-03 09:30:00,2022-08-03 10:30:00,24.7,9.4,0.381,0.5458337228266122,274.3987053549955,794.2,0.437,585.5,134.7,450.8
93,93,2022-08-03 10:30:00,2022-08-03 11:30:00,25.8,9.1,0.348,0.6335102475201626,262.40535663140855,794.0,0.309,742.2,141.7,600.5
93,93,2022-08-03 11:30:00,2022-08-03 12:30:00,27.1,9.4,0.33,0.6750292271382091,262.8749836510982,793.7,0.235,874.6,155.3,719.2
93,93,2022-08-03 12:30:00,2022-08-03 13:30:00,27.7,9.8,0.326,0.8414466499526194,275.71059313749964,793.3,0.343,770.1,261.8,508.3
93,93,2022-08-03 13:30:00,2022-08-03 14:30:00,27.3,9.7,0.33,1.0697751214831186,300.579226872489,792.9,0.528,645.9,280.6,365.3
93,93,2022-08-03 14:30:00,2022-08-03 15:30:00,27.0,9.3,0.33,1.013408893270654,321.7098368077569,792.4,0.591,641.2,232.0,409.2
93,93,2022-08-03 15:30:00,2022-08-03 16:30:00,27.0,9.3,0.329,0.6512437766210116,315.0,792.1,0.649,549.4,221.5,327.9
93,93,2022-08-03 16:30:00,2022-08-03 17:30:00,25.6,10.3,0.384,0.7202474986400351,234.46232220802563,792.2,0.715,343.1,198.0,145.1
93,93,2022-08-03 17:30:00,2022-08-03 18:30:00,23.6,11.8,0.473,0.6512437766210116,225.0,792.4,0.657,187.5,131.7,55.8
93,93,2022-08-03 18:30:00,2022-08-03 19:30:00,22.5,13.3,0.562,0.4310114780464563,240.94539590092285,792.5,0.561,65.4,58.3,7.1
93,93,2022-08-03 19:30:00,2022-08-03 20:30:00,21.4,13.6,0.612,0.46804855593916167,243.43494882292202,792.9,0.532,0.0,0.0,0.0
93,93,2022-08-03 20:30:00,2022-08-03 21:30:00,21.0,12.5,0.583,0.2647682462633219,251.56505117707798,793.6,0.564,0.0,0.0,0.0
93,93,2022-08-03 21:30:00,2022-08-03 22:30:00,20.3,12.2,0.599,0.236815918771277,225.0,794.0,0.584,0.0,0.0,0.0
93,93,2022-08-03 22:30:00,2022-08-03 23:30:00,19.3,12.2,0.634,0.3375146135691045,240.25511870305778,794.0,0.554,0.0,0.0,0.0
93,93,2022-08-03 23:30:00,2022-08-04 00:30:00,18.9,11.6,0.622,0.3576822042240472,290.55604521958344,793.8,0.522,0.0,0.0,0.0
94,94,2022-08-03 00:30:00,2022-08-03 01:30:00,21.8,13.6,0.595,0.6619206156583047,55.30484646876607,841.0,0.498,0.0,0.0,0.0
94,94,2022-08-03 01:30:00,2022-08-03 02:30:00,21.3,13.1,0.595,0.7323127851912502,59.03624346792651,840.8,0.497,0.0,0.0,0.0
94,94,2022-08-03 02:30:00,2022-08-03 03:30:00,20.8,12.7,0.599,0.8372707102804627,53.13010235415595,840.6,0.499,0.0,0.0,0.0
94,94,2022-08-03 03:30:00,2022-08-03 04:30:00,20.4,12.6,0.608,0.8041722567434172,51.34019174590992,840.4,0.493,0.0,0.0,0.0
94,94,2022-08-03 04:30:00,2022-08-03 05:30:00,20.0,12.6,0.625,0.7719254536219918,49.39870535499551,840.3,0.333,0.0,0.0,0.0
94,94,2022-08-03 05:30:00,2022-08-03 06:30:00,19.6,12.8,0.648,0.7998017229869319,42.878903603338586,840.4,0.166,0.0,0.0,0.0
94,94,2022-08-03 06:30:00,2022-08-03 07:30:00,21.1,13.1,0.602,0.8041722567434172,38.65980825409008,840.6,0.29,93.5,36.8,56.7
